track_id_clean,plays,skip_1,skip_2,skip_3,not_skipped,not_skipped_pct,duration,release_year,us_popularity_estimate,acousticness,beat_strength,bounciness,danceability,dyn_range_mean,energy,flatness,instrumentalness,key,liveness,loudness,mechanism,mode,organism,speechiness,tempo,time_signature,valence,acoustic_vector_0,acoustic_vector_1,acoustic_vector_2,acoustic_vector_3,acoustic_vector_4,acoustic_vector_5,acoustic_vector_6,acoustic_vector_7
t_297efa33-b070-4e5d-bb42-111237295b6c,291,173,197,223,65,0.22336769759450173,206.02667236328125,2018,99.99783995591645,0.8497632741928101,0.5970882177352905,0.5673710703849792,0.686458170413971,7.944515705108643,0.21524424850940704,1.0410962104797363,1.2262853852007538e-4,9,0.1058376133441925,-13.539999961853027,0.7088122367858887,minor,0.6351723670959473,0.03866540268063545,91.99800109863281,4,0.2730800211429596,-0.7245469093322754,0.22585304081439972,0.2936687767505646,0.08253434300422668,-0.3592332899570465,0.014309775084257126,-0.4319944679737091,0.1704186052083969
t_29a3895e-2c91-49a6-9383-6a71c597390d,548,218,269,363,175,0.3193430656934307,253.39028930664062,2018,99.99996461580801,0.09900114685297012,0.6357472538948059,0.6969361305236816,0.815679132938385,10.430471420288086,0.7263802289962769,1.0016111135482788,2.3824351558232593e-7,5,0.37157660722732544,-3.997999906539917,0.6951219439506531,minor,0.22666257619857788,0.1294386237859726,136.04800415039062,4,0.6500869989395142,-0.7719855904579163,0.3588314652442932,0.30890125036239624,0.20112526416778564,-0.21428652107715607,0.07565317302942276,0.08537383377552032,0.22619253396987915
t_2a55e695-7894-42aa-b920-52d1cbaf164c,263,95,112,142,117,0.4448669201520912,165.81973266601562,2018,99.99995657394619,0.07691686600446701,0.5914046168327332,0.586605429649353,0.6713895201683044,8.396056175231934,0.5288786292076111,1.0420763492584229,3.347652091179043e-4,0,0.08562524616718292,-7.22599983215332,0.866310179233551,major,0.1090623140335083,0.3065377175807953,161.98899841308594,4,0.20312951505184174,-0.7976630330085754,0.2750972807407379,0.16544422507286072,0.06445728242397308,-0.24246573448181152,-0.035869527608156204,-0.5831692218780518,0.16368697583675385
t_2a58f6bc-feb5-47f2-89bc-d1c28c14eff1,132,27,44,84,44,0.3333333333333333,211.98367309570312,2018,99.98661030007773,0.0015171060804277658,0.6907398104667664,0.7475250959396362,0.8215139508247375,11.16691780090332,0.7652199268341064,1.008360505104065,3.1062643301993376e-7,8,0.3340531885623932,-6.670000076293945,0.7409909963607788,minor,0.18315017223358154,0.21692125499248505,145.10499572753906,4,0.6423603892326355,-0.9146933555603027,0.3041830062866211,0.21807479858398438,0.16565215587615967,-0.24076266586780548,-0.05329141020774841,-0.5469025373458862,0.10671929270029068
t_2e6b3753-5b16-4aa2-97f8-c77a81377139,156,41,48,58,96,0.6153846153846154,110.88648986816406,2018,99.99989063067932,0.6605245471000671,0.490217387676239,0.5170701146125793,0.5924087762832642,8.00804615020752,0.4565344452857971,1.0330758094787598,3.311600594315678e-4,9,0.14556802809238434,-6.080999851226807,0.5152838230133057,minor,0.5793282389640808,0.06033316254615784,146.0399932861328,4,0.225128635764122,-0.8225942850112915,0.36781007051467896,0.2682710289955139,0.04630369693040848,-0.2858279049396515,0.04028734192252159,-0.4005035161972046,0.2030184268951416
t_2fd6279a-06cd-4d5d-9e54-1912f51bb3c3,593,249,294,365,224,0.3777403035413153,214.4666748046875,2018,99.99984720462551,0.2790863811969757,0.7775843739509583,0.8608560562133789,0.898759663105011,15.016188621520996,0.5856412649154663,1.0216375589370728,7.926860234874766e-8,11,0.0836201086640358,-7.866000175476074,0.8101851940155029,minor,0.2386617660522461,0.34353452920913696,150.00100708007812,4,0.49241551756858826,-0.8571064472198486,0.2742415964603424,0.23195692896842957,0.13252918422222137,-0.33047255873680115,-0.04989198222756386,-0.5371260046958923,0.18718698620796204
t_309812b2-11d2-47ed-90fb-c0dbf25b0866,61,18,22,32,27,0.4426229508196721,221.65333557128906,2018,99.99906231891235,0.054287854582071304,0.6367011666297913,0.6952407360076904,0.7767327427864075,10.373863220214844,0.7790780663490295,1.010100245475769,1.4225455480243454e-8,0,0.6363250017166138,-4.448999881744385,0.6111111044883728,minor,0.27765241265296936,0.09720518440008163,94.02300262451172,4,0.7680580615997314,-0.5997745990753174,0.41165366768836975,0.4174642562866211,0.30789849162101746,0.1975904256105423,-0.010871418751776218,0.4786791205406189,0.15128232538700104
t_312b3509-48c1-4928-a6e5-d3e7a51c216b,448,177,217,282,160,0.35714285714285715,189.5333251953125,2018,99.99506873033494,0.03482498973608017,0.6076165437698364,0.660938024520874,0.7572349309921265,9.848145484924316,0.7296245098114014,1.0080283880233765,6.170413689687848e-5,7,0.13567772507667542,-6.303999900817871,0.5791666507720947,major,0.2985912561416626,0.18736553192138672,90.01300048828125,4,0.45089974999427795,-0.6171435713768005,0.48044946789741516,0.42982831597328186,-0.09509050101041794,-0.5228397846221924,0.129837304353714,-0.027728861197829247,0.08299150317907333
t_31dbd9dd-7451-4fc9-9864-cace5f506745,51,20,23,28,23,0.45098039215686275,169.1805877685547,2018,99.99869239326885,0.7333189249038696,0.5184951424598694,0.5266157984733582,0.649076521396637,7.9311113357543945,0.5475581884384155,1.0222455263137817,5.438100458832196e-8,1,0.13596735894680023,-5.691999912261963,0.7169811129570007,minor,0.5558130741119385,0.031786005944013596,150.03599548339844,4,0.506284236907959,-0.22581110894680023,0.41796204447746277,0.321078360080719,-0.326846182346344,-0.23150570690631866,0.1931494027376175,-0.08790849149227142,-0.12013721466064453
t_32270005-26a1-4763-8ba5-44fcc15f9914,496,214,276,359,133,0.26814516129032256,264.85333251953125,2018,99.99969280087866,0.01325833797454834,0.5471360683441162,0.6387419700622559,0.70522540807724,9.958260536193848,0.7843897342681885,1.0074039697647095,3.358560007882261e-8,2,0.16804459691047668,-6.4770002365112305,0.642405092716217,major,0.25303155183792114,0.2708503305912018,160.03500366210938,4,0.37677666544914246,-0.926237165927887,0.4065900146961212,0.25472569465637207,0.054269686341285706,-0.33969852328300476,-5.179422441869974e-4,-0.5516577959060669,0.14985424280166626
t_338cb0f3-0035-418f-ab2d-3f9342815aaa,383,191,218,246,129,0.3368146214099217,162.8000030517578,2018,99.99923763149992,0.01302130613476038,0.7191965579986572,0.8048253059387207,0.8883833885192871,12.906282424926758,0.37194961309432983,1.058286428451538,3.0471144896182523e-07,7,0.1844683289527893,-10.253999710083008,0.75,minor,0.17701631784439087,0.35751405358314514,133.9980010986328,4,0.12324576824903488,-0.9530080556869507,0.36768022179603577,0.2705291211605072,0.09854812175035477,-0.3128036558628082,-0.020724885165691376,-0.5727614760398865,0.15908358991146088
t_359b731e-ba34-406c-8088-dbccd77ee5ba,52,21,25,36,15,0.28846153846153844,204.31143188476562,2018,99.9950446047495,0.23283815383911133,0.6855232119560242,0.7647932171821594,0.868433952331543,11.838800430297852,0.5480555891990662,1.0155245065689087,2.673580866030534e-6,1,0.1805359125137329,-7.863999843597412,0.791773796081543,major,0.22087526321411133,0.1713336855173111,139.99899291992188,4,0.5574190020561218,-0.8349360227584839,0.2712024450302124,0.23949529230594635,0.11476746946573257,-0.2532839775085449,-0.011699534952640533,-0.5444690585136414,0.16125904023647308
t_35bfb822-c716-491d-93fa-7e8dc0c12d07,203,103,117,132,65,0.32019704433497537,218.14666748046875,2017,99.99993405673311,0.11670294404029846,0.5143872499465942,0.5461329817771912,0.5871522426605225,8.339077949523926,0.5349730253219604,1.0453376770019531,6.555880099767819e-5,5,0.13052015006542206,-6.090000152587891,0.538759708404541,minor,0.33642399311065674,0.08980368077754974,159.8470001220703,4,0.1400224268436432,-0.7764759659767151,0.3632259964942932,0.21832478046417236,0.08418899029493332,-0.295184463262558,-0.026407886296510696,-0.23024041950702667,0.1914002150297165
t_363a6e62-e476-44d0-8a4c-575c62b2e45f,128,37,49,67,60,0.46875,225.0399932861328,2018,99.99876798676992,0.06991897523403168,0.5402690172195435,0.5745354890823364,0.7283071279525757,8.655313491821289,0.601733922958374,1.0027803182601929,7.0061887527117506e-6,9,0.3184572458267212,-7.748000144958496,0.7257019281387329,minor,0.20016004145145416,0.18529878556728363,140.08099365234375,4,0.32801079750061035,-0.5765182971954346,0.32417017221450806,0.17877914011478424,-0.14153343439102173,-0.29684150218963623,0.07572165876626968,-0.36100152134895325,0.23545314371585846
t_36845b5e-e8af-42f3-b619-f85c9a7ddb21,128,45,55,74,53,0.4140625,126.3455810546875,2017,99.9993470008206,0.25864580273628235,0.5381872653961182,0.6284446716308594,0.7625471949577332,9.809930801391602,0.7257556915283203,0.9821604490280151,1.0163245245387031e-11,1,0.09763742238283157,-6.40500020980835,0.6692014932632446,major,0.2969219386577606,0.2821701765060425,139.0590057373047,4,0.34876537322998047,-0.7054212093353271,0.3103586733341217,0.16090767085552216,0.04405417665839195,-0.36143481731414795,0.0070539782755076885,-0.3209546208381653,0.29968371987342834
t_3708b5d6-9d52-4470-9484-fff045aba7b6,234,97,119,154,78,0.3333333333333333,225.89332580566406,2018,99.99972657669828,0.2470512092113495,0.7241145372390747,0.8089777231216431,0.8877293467521667,13.00602912902832,0.5147701501846313,1.0568503141403198,1.2894421641540532e-10,1,0.4460960030555725,-6.245999813079834,0.7032257914543152,major,0.27304691076278687,0.2705618143081665,141.00900268554688,4,0.2636507749557495,-0.8804366588592529,0.30411574244499207,0.20573613047599792,0.14135892689228058,-0.2557036280632019,-0.040316224098205566,-0.5060359835624695,0.12822599709033966
t_395adca2-0fa0-41f1-a25c-2ae4a90dea9a,77,33,43,53,22,0.2857142857142857,200.7735595703125,2017,99.9961495565629,0.09351008385419846,0.7079689502716064,0.7525509595870972,0.814401388168335,11.071638107299805,0.6348690986633301,1.0077491998672485,1.3294237533045816e-7,7,0.08918081223964691,-6.609000205993652,0.6935483813285828,minor,0.2265576422214508,0.08085287362337112,87.58100128173828,4,0.7835030555725098,-0.8535200357437134,0.3528735935688019,0.3126045763492584,0.08823414146900177,-0.24455095827579498,0.07788196206092834,-0.3997493088245392,0.18996305763721466
t_3b23fc8b-8116-4959-bd2a-f0d9751f89b4,74,40,44,55,18,0.24324324324324326,210.1999969482422,2017,99.99937434315078,0.0316835418343544,0.8443124890327454,0.8358160257339478,0.822074294090271,11.654281616210938,0.5046566724777222,1.0327322483062744,9.108161320909858e-4,7,0.11417637020349503,-7.383999824523926,0.7870370149612427,major,0.15224498510360718,0.14688682556152344,73.00299835205078,4,0.5226449370384216,-0.8501183986663818,0.3083761930465698,0.2785046398639679,0.13521116971969604,-0.27951136231422424,-0.02378854528069496,-0.4332340359687805,0.11734987050294876
t_3c70d8ac-b601-4f8e-be57-cfdb7f119183,126,52,57,69,53,0.42063492063492064,227.5333251953125,2017,99.99981182043352,0.6274517774581909,0.4960157573223114,0.5892305374145508,0.6701881289482117,9.350102424621582,0.6542823910713196,1.0253056287765503,1.0211701919615734e-6,4,0.07101798802614212,-5.943999767303467,0.820244312286377,major,0.46152347326278687,0.15323397517204285,180.0240020751953,4,0.4375929832458496,-0.7819040417671204,0.3575326204299927,0.2957165539264679,0.07099904865026474,-0.2066093534231186,0.06311164796352386,-0.3251427412033081,0.248252272605896
t_3e0de4fb-047d-4885-b844-030af4381172,64,19,24,33,30,0.46875,258,2018,99.99913791241342,0.2181146889925003,0.5418957471847534,0.5774930119514465,0.73748779296875,8.699082374572754,0.7421712875366211,1.0331693887710571,2.7168749472394893e-9,6,0.31595078110694885,-2.875,0.5426008701324463,major,0.35832104086875916,0.04412413388490677,119.96600341796875,4,0.38579145073890686,-0.6892635226249695,0.36761149764060974,0.33063504099845886,0.13000859320163727,-0.15563346445560455,0.103854238986969,0.029155680909752846,0.2155650556087494
t_40304034-44f3-4b3e-b2f5-390ad740e576,75,25,29,44,31,0.41333333333333333,218.25306701660156,2018,99.97482736414614,0.2927393913269043,0.44824063777923584,0.4637937545776367,0.6903819441795349,7.409940242767334,0.5719149708747864,1.001079797744751,2.0468787624849938e-6,4,0.11951792985200882,-9.710000038146973,0.6759002804756165,minor,0.30881789326667786,0.17397159337997437,110.02999877929688,4,0.39590123295783997,-0.7025039196014404,0.3489914834499359,0.31806349754333496,-0.029775327071547508,-0.3034375309944153,0.11033235490322113,-0.3055923581123352,0.22948075830936432
t_40c8e69e-f5d9-48ff-a9de-e62fcb78d3b7,141,59,68,86,54,0.3829787234042553,186.26797485351562,2018,99.99976196089027,0.10013606399297714,0.2131125032901764,0.2119307965040207,0.414006769657135,5.078769683837891,0.4158549904823303,1.034304141998291,0.17884561419487,11,0.13115480542182922,-8.02400016784668,0.6689814925193787,minor,0.24454088509082794,0.025111103430390358,159.91000366210938,4,0.19587618112564087,0.024610478430986404,0.2884966731071472,-0.07492940872907639,-0.45457226037979126,0.1355704516172409,0.2008558064699173,-0.15330661833286285,0.11579132825136185
t_40db5822-be31-4553-8484-93efbbe2dda6,56,24,30,40,16,0.2857142857142857,194.7545623779297,2018,99.99842379508422,0.17546385526657104,0.501372754573822,0.49482253193855286,0.6955072283744812,7.4954681396484375,0.6928678750991821,0.9979685544967651,5.040674544432022e-9,3,0.12220969051122665,-4.639999866485596,0.6552706360816956,major,0.2735195457935333,0.043973278254270554,126.0250015258789,4,0.6005614995956421,-0.4496503174304962,0.4604357182979584,0.34042292833328247,-0.2874300181865692,-0.3785518407821655,0.20013165473937988,-0.1853196769952774,0.15921011567115784
t_42d15744-c948-489e-a92b-9e664c170b57,232,87,106,142,89,0.38362068965517243,206.26666259765625,2018,99.99984881299787,0.4933590590953827,0.6173718571662903,0.6716522574424744,0.7915642857551575,9.998970031738281,0.56032395362854,1.0048755407333374,2.696467333862529e-7,9,0.08493778109550476,-4.125,0.6725440621376038,major,0.41870665550231934,0.2248842716217041,134.04400634765625,4,0.5052372813224792,-0.6670739650726318,0.3685166835784912,0.2681514024734497,-0.06580346822738647,-0.3601939082145691,0.076523058116436,-0.3611741364002228,0.1955893188714981
t_4319026b-d2b5-478d-bf37-8f2873645c5c,336,170,201,242,92,0.27380952380952384,216.3333282470703,2018,99.9983594601897,0.048094719648361206,0.43094226717948914,0.5448954105377197,0.48654401302337646,8.999979972839355,0.8488010168075562,0.9796116352081299,6.209637838650028e-13,1,0.14250819385051727,-5.432000160217285,0.30151844024658203,major,0.4950704872608185,0.24586911499500275,152.09300231933594,4,0.5199034810066223,-1.0268906354904175,0.33877649903297424,0.2679416239261627,0.18363580107688904,-0.37142494320869446,-0.06831169873476028,-0.598394513130188,0.13800881803035736
t_44b7ea38-11d6-4734-996e-e616661165e7,76,32,36,50,26,0.34210526315789475,276.65869140625,2018,99.9955705425122,0.14962239563465118,0.8412564396858215,0.8701344728469849,0.9226092100143433,13.378003120422363,0.5865271687507629,1.0239804983139038,2.129565679354073e-8,11,0.11801063269376755,-6.401000022888184,0.6846590638160706,major,0.24680635333061218,0.26225894689559937,94.977996826171875,4,0.2695254683494568,-0.9283279776573181,0.3110314607620239,0.22488786280155182,0.12599216401576996,-0.3443518579006195,-0.048034366220235825,-0.5910791754722595,0.17861030995845795
t_46877fc5-2f15-472b-831b-f0a94ca2455f,124,53,60,72,51,0.4112903225806452,214.8467559814453,2015,99.99975070228373,0.036974214017391205,0.5994114279747009,0.6437634229660034,0.7907082438468933,9.536600112915039,0.8616182208061218,0.9862638711929321,2.1912295778747648e-5,9,0.08142098039388657,-3.240000009536743,0.6279069781303406,minor,0.2644052803516388,0.11042816191911697,123.99400329589844,4,0.5923729538917542,-0.44121500849723816,0.31378692388534546,0.3662227988243103,-0.1651909500360489,-0.618492841720581,0.25577157735824585,0.056620024144649506,0.4738176167011261
t_46ca5054-e280-4f02-a874-e362e343f479,160,81,93,115,44,0.275,276.1474304199219,2018,99.99982629578479,0.07393918931484222,0.8350029587745667,0.8995859026908875,0.9090802669525146,17.167009353637695,0.6284342408180237,1.0156961679458618,9.579849802321405e-7,2,0.10841424018144608,-5.455999851226807,0.7615894079208374,major,0.1765030026435852,0.20052042603492737,145.90499877929688,4,0.4057042598724365,-0.845732569694519,0.26386335492134094,0.21043917536735535,0.1868707239627838,-0.23347507417201996,-0.06986073404550552,-0.47942715883255005,0.09611190855503082
t_46f35b15-c9ff-4d6f-913d-1c322d48cfc7,108,41,56,82,26,0.24074074074074073,399.724853515625,2018,99.98404494615869,0.07294321805238724,0.6508910655975342,0.6699047088623047,0.5864059925079346,9.574776649475098,0.6986071467399597,1.0209904909133911,3.5479972293472883e-9,11,0.21131491661071777,-7.048999786376953,0.6532507538795471,minor,0.2505551278591156,0.2611294388771057,123.99099731445312,4,0.29946351051330566,-0.8543030023574829,0.33923426270484924,0.2656596899032593,0.08610767126083374,-0.26822757720947266,0.010191889479756355,-0.47498857975006104,0.1338261216878891
t_4705a6b9-9ded-4b5f-9d7b-8cb31ee9de0b,110,46,55,78,30,0.2727272727272727,153.96571350097656,2018,99.98004974920892,0.08666250854730606,0.8372447490692139,0.8913455009460449,0.8924639225006104,15.371994018554688,0.6943055987358093,0.9838660955429077,0.002374414587393403,1,0.157683327794075,-6.960000038146973,0.9152047038078308,major,0.08573399484157562,0.3321026861667633,156.01699829101562,4,0.8235605359077454,-0.8694738149642944,0.2988502085208893,0.18195857107639313,0.13374868035316467,-0.2816469967365265,-0.06477441638708115,-0.5278807878494263,0.16412301361560822
t_4712dda0-751b-452e-a594-bb5835a5bb7a,93,40,48,60,33,0.3548387096774194,324.6742248535156,2018,99.99934217570352,0.3391478359699249,0.6245018839836121,0.5957627892494202,0.5852561593055725,8.233327865600586,0.5969179272651672,1.0155342817306519,0.04044903814792633,0,0.19543160498142242,-7.499000072479248,0.5893223881721497,major,0.3766147792339325,0.03699575364589691,100.0510025024414,4,0.22723951935768127,-0.5954632759094238,0.24071554839611053,0.1058768630027771,-0.06642104685306549,-0.19522954523563385,0.06322465091943741,-0.41383570432662964,0.15336686372756958
t_48995243-c1c2-488d-9283-20c4621e2999,55,27,30,39,14,0.2545454545454545,245.22666931152344,2016,99.99558501786346,0.08727899193763733,0.5507641434669495,0.6580483913421631,0.5445519089698792,10.38702392578125,0.477739542722702,1.0118972063064575,3.288352843355824e-7,10,0.11400815099477768,-11.065999984741211,0.14136125147342682,minor,0.6102778315544128,0.28688153624534607,92.32599639892578,4,0.3168001174926758,-0.9283550977706909,0.2802170217037201,0.2792265713214874,0.1826891452074051,-0.30884698033332825,0.023797446861863136,-0.4278770983219147,0.25058820843696594
t_49eea789-4b33-4456-a13e-0c411567aea8,56,25,32,39,16,0.2857142857142857,216.7268524169922,2018,99.99915399613704,0.11477163434028625,0.652829110622406,0.7636533379554749,0.7193076014518738,12.353328704833984,0.4968738853931427,1.0044751167297363,5.627174507610855e-12,8,0.08983255922794342,-7.660999774932861,0.3452380895614624,major,0.4700455665588379,0.681258499622345,81.6510009765625,4,0.3445947468280792,-0.7001766562461853,0.24025855958461761,0.13497009873390198,0.1094316840171814,-0.19057334959506989,-0.05801619961857796,-0.4258212447166443,0.060672957450151443
t_4b0f8622-9f4d-460b-bc9f-7bdcfcb665bc,63,27,31,40,23,0.36507936507936506,215.30667114257812,2017,99.99938077664024,0.002524139592424035,0.7242774367332458,0.7694944739341736,0.8418706059455872,11.375019073486328,0.597206175327301,1.0386611223220825,2.583319669291484e-10,2,0.12381622940301895,-6.335999965667725,0.8500000238418579,major,0.1060810312628746,0.06268009543418884,145.99200439453125,4,0.29808831214904785,-0.8649604320526123,0.3336716592311859,0.24199172854423523,0.0851881355047226,-0.2641584873199463,0.02085948921740055,-0.4894944727420807,0.1886860877275467
t_4db8db53-1843-4503-b0dc-7f42a86cecc4,67,25,30,43,24,0.3582089552238806,207.85691833496094,2018,99.99882106305789,0.24983935058116913,0.5195191502571106,0.5904980897903442,0.6541537046432495,9.168020248413086,0.5470958948135376,1.0291833877563477,2.0675230416600243e-7,10,0.09611091762781143,-6.5980000495910645,0.7509652376174927,major,0.2494373768568039,0.1265689879655838,173.9810028076172,4,0.5069202780723572,-0.6797866225242615,0.42509692907333374,0.3328006863594055,0.047881096601486206,-0.3175666630268097,0.13718874752521515,0.04920559376478195,0.14814089238643646
t_4dddd344-0712-4942-98d3-0e033bc47a4d,64,30,35,44,20,0.3125,259.3333435058594,2017,99.99954000550417,0.17252840101718903,0.5065348744392395,0.5211541652679443,0.6739875078201294,7.938418865203857,0.5056691765785217,1.042317509651184,9.709625601317384e-7,6,0.08659628033638,-10.531999588012695,0.7931654453277588,major,0.19045546650886536,0.04341059550642967,145.96499633789062,4,0.18275819718837738,-0.6957014799118042,0.2999856173992157,0.20588907599449158,-0.06101621687412262,-0.28149133920669556,0.07906839996576309,-0.5074857473373413,0.26446792483329773
t_4fa7d39b-5085-4369-9759-401250c93ef1,60,20,22,27,32,0.5333333333333333,170.5384979248047,2018,99.99941937757694,0.032032404094934464,0.47270312905311584,0.5142713189125061,0.6417788863182068,8.106626510620117,0.562159538269043,1.0248301029205322,2.636094953434309e-10,11,0.16831006109714508,-4.86899995803833,0.7054455280303955,minor,0.20950943231582642,0.08120217174291611,158.00100708007812,4,0.17666727304458618,-0.7866845726966858,0.45211753249168396,0.252233624458313,-0.06924275308847427,-0.23363372683525085,0.07890405505895615,-0.48573949933052063,0.20881381630897522
t_4ffd14f1-5406-4cfa-a9ed-a91a0f49b5bd,226,75,85,102,122,0.5398230088495575,119.13333129882812,2017,99.99996783255274,0.46861475706100464,0.6849315166473389,0.783320963382721,0.8723627924919128,12.603569030761719,0.39120638370513916,0.9999729990959167,4.1298376345366705e-6,0,0.2968961298465729,-9.144000053405762,0.5714285969734192,minor,0.44903966784477234,0.24249111115932465,134.02099609375,4,0.43743252754211426,-0.635525643825531,0.15632937848567963,0.1875470131635666,0.02354513108730316,-0.3422294557094574,0.0236845500767231,-0.48427245020866394,0.24531686305999756
t_508ab67d-dd11-478c-8b45-5c522df5e03d,94,27,31,44,49,0.5212765957446809,191.83999633789062,2018,99.99984559625315,0.11536246538162231,0.40684282779693604,0.3914525508880615,0.5935667157173157,6.4961838722229,0.7976609468460083,0.9932738542556763,1.5328041570381035e-12,4,0.14251598715782166,-5.24399995803833,0.748110830783844,major,0.19590386748313904,0.08441486954689026,142.0489959716797,4,0.38078582286834717,-0.5681809186935425,0.3487005829811096,0.13011470437049866,-0.1894955188035965,-0.11393479257822037,0.11048329621553421,-0.5021854639053345,0.1808469295501709
t_50fcf3ce-2c37-425d-a26c-895c44c908c1,84,29,35,61,22,0.2619047619047619,330.553466796875,2018,99.98587205716309,0.11531981080770493,0.7268239259719849,0.763798713684082,0.5730017423629761,11.146063804626465,0.6521809101104736,1.0118707418441772,1.5051329974036243e-11,5,0.1613227128982544,-5.828000068664551,0.3489583432674408,major,0.46752214431762695,0.40024515986442566,82.02300262451172,4,0.8100783228874207,-0.8792726397514343,0.234673872590065,0.222016841173172,0.1678236871957779,-0.2940555810928345,-0.0548330619931221,-0.5441367030143738,0.18797147274017334
t_52283e29-f359-49c3-81ec-27851d7efa88,69,15,24,35,33,0.4782608695652174,199.67999267578125,2018,99.9993646929166,0.0226597897708416,0.7258683443069458,0.7630085945129395,0.8756400346755981,11.135204315185547,0.6083546280860901,1.0355130434036255,1.1631367669906467e-5,8,0.10676019638776779,-6.019000053405762,0.6764705777168274,major,0.22933027148246765,0.10937555134296417,124.98300170898438,4,0.2584303319454193,-0.8489473462104797,0.33832618594169617,0.22375471889972687,0.09891107678413391,-0.3411085307598114,-0.001937940833158791,-0.4283696711063385,0.19277776777744293
t_5251093f-6b0d-45d3-8d5a-32354344770d,51,19,24,29,22,0.43137254901960786,219.8800048828125,2016,99.99788338197024,0.32396817207336426,0.661780059337616,0.7168891429901123,0.800392746925354,10.650182723999023,0.692589521408081,1.0444380044937134,7.057011544020497e-7,1,0.12341361492872238,-5.71999979019165,0.8788501024246216,major,0.24457377195358276,0.04992580786347389,152.08099365234375,4,0.42433181405067444,-0.7907435297966003,0.3810684382915497,0.3391704857349396,0.19767794013023376,-0.2324264794588089,0.13042978942394257,0.1085517629981041,0.2500140070915222
t_52fc9bcf-ce50-43fc-9498-c2c8421a33e7,319,136,183,229,85,0.2664576802507837,222.65333557128906,2018,99.99971049297466,0.04407515749335289,0.5750900506973267,0.5795093774795532,0.7368174195289612,8.41769027709961,0.6360015869140625,1.0395516157150269,6.660251528955996e-5,11,0.35003140568733215,-4.546000003814697,0.7710145115852356,minor,0.16488933563232422,0.04370100796222687,105.00499725341797,4,0.564775288105011,-0.4802035093307495,0.4758164882659912,0.4286324977874756,-0.12769383192062378,-0.45690473914146423,0.19541122019290924,0.20197011530399323,0.2054002434015274
t_531de5d7-1c10-4ee6-87d8-d5ed67c7c1de,62,27,35,45,16,0.25806451612903225,242.16000366210938,2018,99.99907679426362,0.18833376467227936,0.7437940239906311,0.756716787815094,0.7719188332557678,10.670919418334961,0.8032183051109314,1.0382263660430908,1.1194877203024589e-7,1,0.4343973994255066,-3.0350000858306885,0.8018018007278442,major,0.19332891702651978,0.046832457184791565,94.98100280761719,4,0.8527059555053711,-0.6155633330345154,0.40575361251831055,0.3965611457824707,0.2932708263397217,0.14853441715240479,-0.015402363613247871,0.4379110038280487,0.20383968949317932
t_54854b8c-c5cf-4abd-ad05-d79205c0b0b4,86,36,42,53,33,0.38372093023255816,262.5444030761719,2017,99.99977643624153,0.5469345450401306,0.5578626394271851,0.5499716401100159,0.6913760304450989,8.001952171325684,0.6825696229934692,0.9947699308395386,8.65684057771432e-9,0,0.22145135700702667,-7.335000038146973,0.7142857313156128,major,0.4363313317298889,0.09541349112987518,140.0019989013672,4,0.4557311534881592,-0.7698553204536438,0.40253955125808716,0.2706088721752167,-0.05767490714788437,-0.2927270233631134,0.06721408665180206,-0.4878305196762085,0.16052967309951782
t_561a6648-8fe2-48fc-8a74-1cf13abd2d3b,140,43,64,88,50,0.35714285714285715,238.55999755859375,2018,99.9988644891117,0.008485536091029644,0.3837956488132477,0.3742122948169708,0.6198713779449463,6.4009528160095215,0.610104501247406,1.0116568803787231,0.1620170772075653,11,0.20538383722305298,-8.329000473022461,0.6352657079696655,minor,0.25797587633132935,0.03732747212052345,127.052001953125,4,0.23493912816047668,-0.020929113030433655,0.2433064877986908,-0.03396973758935928,-0.5361202955245972,0.024242879822850227,0.21839815378189087,-0.31162452697753906,0.021981131285429
t_5718ab08-3a15-4d3f-9e63-42b2f6805e31,915,354,435,579,331,0.3617486338797814,245.7866668701172,2018,99.99978930322044,0.4934082627296448,0.6851573586463928,0.7350745797157288,0.8263915181159973,10.863210678100586,0.31753361225128174,1.055661916732788,0.013059237971901894,10,0.11019694060087204,-12.390999794006348,0.6916890144348145,major,0.411404550075531,0.05742783099412918,103.00199890136719,4,0.138166144490242,-0.4726848602294922,0.22705388069152832,0.3150869607925415,-0.11595270037651062,-0.4557308852672577,0.15297451615333557,-0.3226631283760071,0.24964070320129395
t_575964e1-d488-4929-9efe-e63ee8586d12,58,33,41,51,7,0.1206896551724138,190.1191864013672,2018,99.98659743309882,0.034965142607688904,0.85862135887146,0.8970205783843994,0.9000927209854126,14.85000991821289,0.7514511346817017,1.0053132772445679,0.40390056371688843,0,0.09851419925689697,-3.6530001163482666,0.9177057147026062,major,0.06322541832923889,0.11288593709468842,146.03199768066406,4,0.5041658282279968,-0.7795769572257996,0.2238340526819229,0.14048318564891815,0.17193084955215454,-0.250759094953537,-0.07974959164857864,-0.4793514013290405,0.10592962056398392
